eic,eicsumn,SUM(EMS),pol
81080814000000,AIRCRAFT,859.657513513884,7439965.0
81081014000000,AIRCRAFT,53.61655996401338,7439965.0
81081014500000,AIRCRAFT,23.73804412511108,7439965.0
86088711007634,OFF-ROAD EQUIPMENT,2.3635130576,7439965.0
86090511003554,OFF-ROAD EQUIPMENT,0.0331741492,7439965.0
86090511007002,OFF-ROAD EQUIPMENT,0.0011544877,7439965.0
86088711008214,OFF-ROAD EQUIPMENT,0.0970598656,7439965.0
86088712102250,OFF-ROAD EQUIPMENT,0.03010885,7439965.0
86088711002174,OFF-ROAD EQUIPMENT,0.0491931232,7439965.0
87089312103950,FARM EQUIPMENT,0.009950995,7439965.0
87089311008434,FARM EQUIPMENT,0.0449677226,7439965.0
86088712100960,OFF-ROAD EQUIPMENT,0.208581805,7439965.0
86088712100840,OFF-ROAD EQUIPMENT,0.00267326,7439965.0
86088712100930,OFF-ROAD EQUIPMENT,0.49701831,7439965.0
86088711000874,OFF-ROAD EQUIPMENT,0.001304437,7439965.0
86088711001134,OFF-ROAD EQUIPMENT,0.1551097503,7439965.0
86088711001104,OFF-ROAD EQUIPMENT,0.1701485679,7439965.0
86088911001034,OFF-ROAD EQUIPMENT,0.0001060617,7439965.0
86088912105660,OFF-ROAD EQUIPMENT,0.00203305,7439965.0
86088901106070,OFF-ROAD EQUIPMENT,0.0001241,7439965.0
86088901108700,OFF-ROAD EQUIPMENT,0.00319302,7439965.0
86088911009694,OFF-ROAD EQUIPMENT,0.0073499539,7439965.0
86089212101800,OFF-ROAD EQUIPMENT,0.000178412,7439965.0
86089212103390,OFF-ROAD EQUIPMENT,0.00099134,7439965.0
86089212103870,OFF-ROAD EQUIPMENT,0.018216712,7439965.0
86089212108560,OFF-ROAD EQUIPMENT,0.000260756,7439965.0
86089212109700,OFF-ROAD EQUIPMENT,0.002358484,7439965.0
86089612105210,OFF-ROAD EQUIPMENT,0.9046352939,7439965.0
86090511000394,OFF-ROAD EQUIPMENT,1.022605462,7439965.0
86090601103030,OFF-ROAD EQUIPMENT,0.20883402,7439965.0
86088612100210,OFF-ROAD EQUIPMENT,0.181867455,7439965.0
86088611000204,OFF-ROAD EQUIPMENT,0.1215747475,7439965.0
86088611002934,OFF-ROAD EQUIPMENT,0.15397233,7439965.0
86088612105540,OFF-ROAD EQUIPMENT,0.04209764,7439965.0
86089712109930,OFF-ROAD EQUIPMENT,0.006526273,7439965.0
85087411001052,OFF-ROAD RECREATIONAL VEHICLES,0.1747628614,7439965.0
86088412109400,OFF-ROAD EQUIPMENT,10.3256675,7439965.0
86088712109360,OFF-ROAD EQUIPMENT,3.582300165,7439965.0
86088611005594,OFF-ROAD EQUIPMENT,0.0150997726,7439965.0
86088612105840,OFF-ROAD EQUIPMENT,0.31382189,7439965.0
86090312101230,OFF-ROAD EQUIPMENT,0.02827801,7439965.0
86090312104140,OFF-ROAD EQUIPMENT,0.00064532,7439965.0
86090311005744,OFF-ROAD EQUIPMENT,0.0009057913,7439965.0
86089712102800,OFF-ROAD EQUIPMENT,0.001358311,7439965.0
86090211007614,OFF-ROAD EQUIPMENT,3.8917743794,7439965.0
86088811001162,OFF-ROAD EQUIPMENT,0.6487416268,7439965.0
86089212100630,OFF-ROAD EQUIPMENT,0.005449888,7439965.0
86088712106230,OFF-ROAD EQUIPMENT,0.04159978,7439965.0
86088712109450,OFF-ROAD EQUIPMENT,0.077677475,7439965.0
86088911005654,OFF-ROAD EQUIPMENT,0.1146344112,7439965.0
86088912101010,OFF-ROAD EQUIPMENT,0.151444705,7439965.0
86089212103380,OFF-ROAD EQUIPMENT,0.018551928,7439965.0
86088612108880,OFF-ROAD EQUIPMENT,0.008160305,7439965.0
86090511003514,OFF-ROAD EQUIPMENT,0.4423931035,7439965.0
86090611003574,OFF-ROAD EQUIPMENT,4.7235260791,7439965.0
86088712102000,OFF-ROAD EQUIPMENT,0.004140195,7439965.0
86088712103710,OFF-ROAD EQUIPMENT,0.17670234,7439965.0
83585112109981,COMMERCIAL HARBOR CRAFT,1.01566633208,7439965.0
85087011006254,OFF-ROAD RECREATIONAL VEHICLES,0.006741623,7439965.0
86088712100964,OFF-ROAD EQUIPMENT,0.050941225,7439965.0
84086411006523,RECREATIONAL BOATS,0.2105909913,7439965.0
84086411006656,RECREATIONAL BOATS,21.6778789361,7439965.0
84086411006786,RECREATIONAL BOATS,3.1896203243,7439965.0
84086411008139,RECREATIONAL BOATS,0.0020675936,7439965.0
84086411008333,RECREATIONAL BOATS,0.1031834049,7439965.0
84086412109558,RECREATIONAL BOATS,0.011413915,7439965.0
84086411006280,RECREATIONAL BOATS,0.0176781691,7439965.0
84086411006371,RECREATIONAL BOATS,0.0040242491,7439965.0
86090011009833,OFF-ROAD EQUIPMENT,1.2191e-06,7439965.0
86090011009076,OFF-ROAD EQUIPMENT,0.0001877414,7439965.0
86090511009724,OFF-ROAD EQUIPMENT,0.5077149197,7439965.0
86090011008344,OFF-ROAD EQUIPMENT,0.0014300043,7439965.0
86090811006414,OFF-ROAD EQUIPMENT,0.0056395566,7439965.0
87089312104576,FARM EQUIPMENT,1.630653925,7439965.0
87089312104585,FARM EQUIPMENT,0.236284575,7439965.0
87089312104592,FARM EQUIPMENT,0.13175624,7439965.0
86090111004119,OFF-ROAD EQUIPMENT,0.2853010966,7439965.0
86090111009076,OFF-ROAD EQUIPMENT,0.0001536066,7439965.0
86090011009552,OFF-ROAD EQUIPMENT,0.0001743313,7439965.0
86090111001157,OFF-ROAD EQUIPMENT,0.4790246203,7439965.0
86090811000394,OFF-ROAD EQUIPMENT,0.0515764637,7439965.0
86090811000414,OFF-ROAD EQUIPMENT,0.0006144264,7439965.0
86090011004120,OFF-ROAD EQUIPMENT,0.0075315998,7439965.0
86090011009836,OFF-ROAD EQUIPMENT,0.0007521847,7439965.0
86090011001155,OFF-ROAD EQUIPMENT,2.7622526283,7439965.0
86090011008384,OFF-ROAD EQUIPMENT,8.5337e-06,7439965.0
87089311003934,FARM EQUIPMENT,1.0727982472,7439965.0
86090612109740,OFF-ROAD EQUIPMENT,0.23204802,7439965.0
86088712100860,OFF-ROAD EQUIPMENT,0.01644252,7439965.0
86088712101140,OFF-ROAD EQUIPMENT,0.04562646,7439965.0
86088911004164,OFF-ROAD EQUIPMENT,0.091408118,7439965.0
84086411006369,RECREATIONAL BOATS,0.0024321045,7439965.0
86089612102770,OFF-ROAD EQUIPMENT,0.0070096571,7439965.0
86089612105170,OFF-ROAD EQUIPMENT,0.0383372786,7439965.0
87089312104563,FARM EQUIPMENT,1.458051995,7439965.0
87089312104579,FARM EQUIPMENT,0.26266349,7439965.0
86088712107660,OFF-ROAD EQUIPMENT,0.213448715,7439965.0
86089212106480,OFF-ROAD EQUIPMENT,0.000758324,7439965.0
86195212107103,OFF-ROAD EQUIPMENT (PERP),0.45295259,7439965.0
86195212107106,OFF-ROAD EQUIPMENT (PERP),0.359689615,7439965.0
86089611002732,OFF-ROAD EQUIPMENT,0.0043082994,7439965.0
86195312107104,OFF-ROAD EQUIPMENT (PERP),0.31055806,7439965.0
83585912109971,COMMERCIAL HARBOR CRAFT,1.0126925,7439965.0
86095412107113,OFF-ROAD EQUIPMENT,1.635463165,7439965.0
86095412107115,OFF-ROAD EQUIPMENT,0.087850025,7439965.0
86095612107107,OFF-ROAD EQUIPMENT,0.00125852,7439965.0
83586612109983,COMMERCIAL HARBOR CRAFT,2.861798195,7439965.0
86088712109361,OFF-ROAD EQUIPMENT,2.68029355,7439965.0
86088912105664,OFF-ROAD EQUIPMENT,0.366572055,7439965.0
86090411003543,OFF-ROAD EQUIPMENT,0.0001938369,7439965.0
84086411007573,RECREATIONAL BOATS,0.0630920823,7439965.0
86088712102620,OFF-ROAD EQUIPMENT,2.173078965,7439965.0
81080814300000,AIRCRAFT,33.58607470090086,7439965.0
81081214000000,AIRCRAFT,15.583784126256571,7439965.0
86090411007034,OFF-ROAD EQUIPMENT,0.1801695699,7439965.0
86090612106420,OFF-ROAD EQUIPMENT,0.00362591,7439965.0
86090612107490,OFF-ROAD EQUIPMENT,0.587386105,7439965.0
86088712107840,OFF-ROAD EQUIPMENT,0.92057526,7439965.0
86088712108030,OFF-ROAD EQUIPMENT,0.268802425,7439965.0
87089311000014,FARM EQUIPMENT,0.0234213492,7439965.0
87089311000264,FARM EQUIPMENT,1.0900265684,7439965.0
86088712102190,OFF-ROAD EQUIPMENT,0.00070299,7439965.0
86088711002204,OFF-ROAD EQUIPMENT,0.0125299098,7439965.0
86088712102630,OFF-ROAD EQUIPMENT,0.11399023,7439965.0
86088712104780,OFF-ROAD EQUIPMENT,2.05001228,7439965.0
86088712106110,OFF-ROAD EQUIPMENT,0.04340361,7439965.0
86088712106250,OFF-ROAD EQUIPMENT,0.241504075,7439965.0
87089311008444,FARM EQUIPMENT,0.6144776022,7439965.0
86088901100980,OFF-ROAD EQUIPMENT,0.02364762,7439965.0
86088912100990,OFF-ROAD EQUIPMENT,0.08788178,7439965.0
86090511007464,OFF-ROAD EQUIPMENT,0.0004681344,7439965.0
86090611007484,OFF-ROAD EQUIPMENT,0.12739595,7439965.0
86090411009724,OFF-ROAD EQUIPMENT,0.3975984931,7439965.0
86088712100950,OFF-ROAD EQUIPMENT,0.65393327,7439965.0
86088712102160,OFF-ROAD EQUIPMENT,0.19058767,7439965.0
86088901104020,OFF-ROAD EQUIPMENT,0.00274188,7439965.0
86088712107640,OFF-ROAD EQUIPMENT,0.059775685,7439965.0
86088712107680,OFF-ROAD EQUIPMENT,0.916984025,7439965.0
86089212101580,OFF-ROAD EQUIPMENT,0.009599792,7439965.0
86089212104270,OFF-ROAD EQUIPMENT,0.000802416,7439965.0
86089212105950,OFF-ROAD EQUIPMENT,0.000580788,7439965.0
86089612101840,OFF-ROAD EQUIPMENT,0.000685032,7439965.0
86089612101900,OFF-ROAD EQUIPMENT,0.145518565,7439965.0
86089612102740,OFF-ROAD EQUIPMENT,0.0036419189,7439965.0
86089212101410,OFF-ROAD EQUIPMENT,0.000513628,7439965.0
86088601100150,OFF-ROAD EQUIPMENT,0.00411136,7439965.0
86088612105600,OFF-ROAD EQUIPMENT,0.13227089,7439965.0
85087711005254,OFF-ROAD RECREATIONAL VEHICLES,0.5184259323,7439965.0
86088712108630,OFF-ROAD EQUIPMENT,0.01514239,7439965.0
86088712109310,OFF-ROAD EQUIPMENT,0.000140525,7439965.0
86088612105560,OFF-ROAD EQUIPMENT,0.330646565,7439965.0
86088611005534,OFF-ROAD EQUIPMENT,0.006485612,7439965.0
86088612105810,OFF-ROAD EQUIPMENT,0.032327685,7439965.0
86088612108900,OFF-ROAD EQUIPMENT,0.09769809,7439965.0
86088611008914,OFF-ROAD EQUIPMENT,0.28490367,7439965.0
86088611008854,OFF-ROAD EQUIPMENT,0.0035622102,7439965.0
86090111004094,OFF-ROAD EQUIPMENT,0.5830650525,7439965.0
86090111004124,OFF-ROAD EQUIPMENT,0.0146791831,7439965.0
86089612109860,OFF-ROAD EQUIPMENT,0.0148040788,7439965.0
86089712105310,OFF-ROAD EQUIPMENT,0.0665355799,7439965.0
86090111007604,OFF-ROAD EQUIPMENT,0.0,7439965.0
86088712109500,OFF-ROAD EQUIPMENT,0.146012045,7439965.0
86088712109420,OFF-ROAD EQUIPMENT,0.169646525,7439965.0
86089212101060,OFF-ROAD EQUIPMENT,0.0018761,7439965.0
86088611005554,OFF-ROAD EQUIPMENT,0.4581767912,7439965.0
86088612102890,OFF-ROAD EQUIPMENT,0.16471136,7439965.0
86088711000914,OFF-ROAD EQUIPMENT,0.0058504609,7439965.0
86088712104740,OFF-ROAD EQUIPMENT,0.047712435,7439965.0
86088912103100,OFF-ROAD EQUIPMENT,0.001209245,7439965.0
86089612109140,OFF-ROAD EQUIPMENT,0.000955351,7439965.0
86089112102394,OFF-ROAD EQUIPMENT,0.240366735,7439965.0
86089112102397,OFF-ROAD EQUIPMENT,0.087754395,7439965.0
85087411001552,OFF-ROAD RECREATIONAL VEHICLES,0.3258373907,7439965.0
86090211004112,OFF-ROAD EQUIPMENT,2.5633491487,7439965.0
86089712101960,OFF-ROAD EQUIPMENT,0.596066827,7439965.0
86090511006414,OFF-ROAD EQUIPMENT,0.2315595113,7439965.0
86090611009754,OFF-ROAD EQUIPMENT,0.2556013824,7439965.0
86088712100920,OFF-ROAD EQUIPMENT,0.11140968,7439965.0
86088712102130,OFF-ROAD EQUIPMENT,1.19358796,7439965.0
83585712109971,COMMERCIAL HARBOR CRAFT,0.456251825,7439965.0
83586512109981,COMMERCIAL HARBOR CRAFT,1.45702744,7439965.0
85087411001652,OFF-ROAD RECREATIONAL VEHICLES,0.0517703006,7439965.0
86088712102634,OFF-ROAD EQUIPMENT,0.40841237,7439965.0
86088712107864,OFF-ROAD EQUIPMENT,0.21035315,7439965.0
86088912100822,OFF-ROAD EQUIPMENT,0.019315435,7439965.0
84086411008135,RECREATIONAL BOATS,0.0013727066,7439965.0
84086411008209,RECREATIONAL BOATS,0.0203687228,7439965.0
84086411008335,RECREATIONAL BOATS,0.0257949369,7439965.0
84086411008341,RECREATIONAL BOATS,0.0509364362,7439965.0
84086411008423,RECREATIONAL BOATS,0.1827223653,7439965.0
84086411008431,RECREATIONAL BOATS,0.8284711016,7439965.0
84086412107981,RECREATIONAL BOATS,0.062600055,7439965.0
84086412109568,RECREATIONAL BOATS,0.18768227,7439965.0
84086411006272,RECREATIONAL BOATS,0.0035902495,7439965.0
84086411006379,RECREATIONAL BOATS,0.0754086496,7439965.0
84086411006493,RECREATIONAL BOATS,0.3346246635,7439965.0
86090211009073,OFF-ROAD EQUIPMENT,0.0005473759,7439965.0
86090211009833,OFF-ROAD EQUIPMENT,0.0036060978,7439965.0
86090811000416,OFF-ROAD EQUIPMENT,0.0005827298,7439965.0
86090511006407,OFF-ROAD EQUIPMENT,6.0955e-05,7439965.0
87089312104562,FARM EQUIPMENT,0.653913195,7439965.0
86090111004120,OFF-ROAD EQUIPMENT,0.0088067784,7439965.0
86090111009064,OFF-ROAD EQUIPMENT,0.0003754828,7439965.0
86090111009552,OFF-ROAD EQUIPMENT,4.51067e-05,7439965.0
87089312108482,FARM EQUIPMENT,4.669487705,7439965.0
86090011005684,OFF-ROAD EQUIPMENT,0.0016884535,7439965.0
86090411007038,OFF-ROAD EQUIPMENT,0.0031050477,7439965.0
86090011004099,OFF-ROAD EQUIPMENT,0.0013373527,7439965.0
86090011001157,OFF-ROAD EQUIPMENT,1.6044148415,7439965.0
86090011004115,OFF-ROAD EQUIPMENT,6.283570557,7439965.0
86090211004115,OFF-ROAD EQUIPMENT,4.0480252073,7439965.0
86090111001155,OFF-ROAD EQUIPMENT,0.8242079089,7439965.0
86090211001155,OFF-ROAD EQUIPMENT,3.5063132459,7439965.0
87089311005014,FARM EQUIPMENT,0.0871766219,7439965.0
84086411006375,RECREATIONAL BOATS,0.0178427476,7439965.0
86090601103070,OFF-ROAD EQUIPMENT,0.51468358,7439965.0
86088612102970,OFF-ROAD EQUIPMENT,0.09864417,7439965.0
85087411001054,OFF-ROAD RECREATIONAL VEHICLES,0.4718087674,7439965.0
87089312104586,FARM EQUIPMENT,1.24254833,7439965.0
85087211004154,OFF-ROAD RECREATIONAL VEHICLES,0.4651085938,7439965.0
85087711005154,OFF-ROAD RECREATIONAL VEHICLES,0.0119642474,7439965.0
86090312101220,OFF-ROAD EQUIPMENT,0.00285868,7439965.0
86090211007604,OFF-ROAD EQUIPMENT,0.1404744548,7439965.0
86090111008384,OFF-ROAD EQUIPMENT,1.46292e-05,7439965.0
86088712109530,OFF-ROAD EQUIPMENT,0.010186785,7439965.0
86088911003854,OFF-ROAD EQUIPMENT,0.1974356832,7439965.0
86089112102396,OFF-ROAD EQUIPMENT,0.135635095,7439965.0
86089112102403,OFF-ROAD EQUIPMENT,0.09501242,7439965.0
86089612102780,OFF-ROAD EQUIPMENT,0.001877195,7439965.0
86195012107101,OFF-ROAD EQUIPMENT (PERP),0.15237947,7439965.0
86195212107102,OFF-ROAD EQUIPMENT (PERP),0.455084555,7439965.0
86089611002731,OFF-ROAD EQUIPMENT,0.002486964,7439965.0
86089611002976,OFF-ROAD EQUIPMENT,6.0955e-05,7439965.0
86089601242731,OFF-ROAD EQUIPMENT,0.0202356,7439965.0
86089601242765,OFF-ROAD EQUIPMENT,0.0019564,7439965.0
86195312107101,OFF-ROAD EQUIPMENT (PERP),0.316905045,7439965.0
86090211009552,OFF-ROAD EQUIPMENT,0.0002645447,7439965.0
86095412107111,OFF-ROAD EQUIPMENT,2.091226255,7439965.0
83586312109971,COMMERCIAL HARBOR CRAFT,0.026549735,7439965.0
83586712109981,COMMERCIAL HARBOR CRAFT,1.953495695,7439965.0
86090211004128,OFF-ROAD EQUIPMENT,3.29157e-05,7439965.0
84086411006698,RECREATIONAL BOATS,0.439132011,7439965.0
84086411006738,RECREATIONAL BOATS,10.9888991304,7439965.0
87089312104594,FARM EQUIPMENT,0.01628922,7439965.0
86090411003514,OFF-ROAD EQUIPMENT,0.1947731688,7439965.0
84086411006780,RECREATIONAL BOATS,2.2948118962,7439965.0
86088712106100,OFF-ROAD EQUIPMENT,0.004511035,7439965.0
84086411008137,RECREATIONAL BOATS,0.0003389098,7439965.0
81080011400000,AIRCRAFT,1.7725625447889386,7439965.0
86088711007654,OFF-ROAD EQUIPMENT,3.3704433318,7439965.0
86090612103580,OFF-ROAD EQUIPMENT,0.948860935,7439965.0
86090611003624,OFF-ROAD EQUIPMENT,0.0702530757,7439965.0
86090612106440,OFF-ROAD EQUIPMENT,0.001163985,7439965.0
86090612106460,OFF-ROAD EQUIPMENT,0.003775925,7439965.0
86090411006404,OFF-ROAD EQUIPMENT,0.3023880022,7439965.0
86090612107470,OFF-ROAD EQUIPMENT,0.188394385,7439965.0
86088712107830,OFF-ROAD EQUIPMENT,0.105357615,7439965.0
86088712107910,OFF-ROAD EQUIPMENT,0.92162573,7439965.0
86088712107940,OFF-ROAD EQUIPMENT,2.318066455,7439965.0
87089311000324,FARM EQUIPMENT,0.005022692,7439965.0
86088711002404,OFF-ROAD EQUIPMENT,0.0078254029,7439965.0
86088711005384,OFF-ROAD EQUIPMENT,0.0345175974,7439965.0
86088712106190,OFF-ROAD EQUIPMENT,0.00745695,7439965.0
86088711006224,OFF-ROAD EQUIPMENT,0.0074840549,7439965.0
86088711006204,OFF-ROAD EQUIPMENT,0.0162822996,7439965.0
86088711006314,OFF-ROAD EQUIPMENT,0.1249687219,7439965.0
87089312105100,FARM EQUIPMENT,0.017940845,7439965.0
87089311005054,FARM EQUIPMENT,4.8387468774,7439965.0
87089312108480,FARM EQUIPMENT,0.14946239,7439965.0
86088912100070,OFF-ROAD EQUIPMENT,0.120801495,7439965.0
86088911000084,OFF-ROAD EQUIPMENT,0.1251735307,7439965.0
86088901100540,OFF-ROAD EQUIPMENT,0.0004672,7439965.0
86088911000534,OFF-ROAD EQUIPMENT,6.46123e-05,7439965.0
86088911000974,OFF-ROAD EQUIPMENT,0.0810360152,7439965.0
86089112102380,OFF-ROAD EQUIPMENT,0.070608885,7439965.0
86090411007464,OFF-ROAD EQUIPMENT,0.0019968858,7439965.0
86090611009794,OFF-ROAD EQUIPMENT,0.0519556038,7439965.0
86088712100900,OFF-ROAD EQUIPMENT,0.074364005,7439965.0
86088711001994,OFF-ROAD EQUIPMENT,0.0039632941,7439965.0
86088712102140,OFF-ROAD EQUIPMENT,1.37410893,7439965.0
86089612109150,OFF-ROAD EQUIPMENT,0.0035994402,7439965.0
86088911004004,OFF-ROAD EQUIPMENT,2.4382e-05,7439965.0
86088901108090,OFF-ROAD EQUIPMENT,0.0578525,7439965.0
86089212103370,OFF-ROAD EQUIPMENT,0.030363036,7439965.0
86089212103340,OFF-ROAD EQUIPMENT,0.003292008,7439965.0
86089212106920,OFF-ROAD EQUIPMENT,0.007258536,7439965.0
86089212108550,OFF-ROAD EQUIPMENT,0.000286452,7439965.0
86089612102750,OFF-ROAD EQUIPMENT,0.055299544,7439965.0
86089612105150,OFF-ROAD EQUIPMENT,0.0008180088,7439965.0
86090511000414,OFF-ROAD EQUIPMENT,0.0128419994,7439965.0
86090611000434,OFF-ROAD EQUIPMENT,0.0972025003,7439965.0
86090411000384,OFF-ROAD EQUIPMENT,0.0374544093,7439965.0
86088611000224,OFF-ROAD EQUIPMENT,0.2468202051,7439965.0
86088601102940,OFF-ROAD EQUIPMENT,4.592722,7439965.0
86088612105640,OFF-ROAD EQUIPMENT,0.06510651,7439965.0
86088612108920,OFF-ROAD EQUIPMENT,0.19159726,7439965.0
86090211001152,OFF-ROAD EQUIPMENT,3.7838950013,7439965.0
86090312101190,OFF-ROAD EQUIPMENT,0.001489565,7439965.0
86090111009074,OFF-ROAD EQUIPMENT,5.48595e-05,7439965.0
86090211009554,OFF-ROAD EQUIPMENT,0.0949118114,7439965.0
86088711009464,OFF-ROAD EQUIPMENT,0.0795767525,7439965.0
86089212100100,OFF-ROAD EQUIPMENT,0.02977378,7439965.0
86088612100230,OFF-ROAD EQUIPMENT,0.353748875,7439965.0
86089212101050,OFF-ROAD EQUIPMENT,0.000762996,7439965.0
86089212101420,OFF-ROAD EQUIPMENT,0.00137386,7439965.0
86089612101850,OFF-ROAD EQUIPMENT,0.0009325166,7439965.0
86089112102391,OFF-ROAD EQUIPMENT,0.01071713,7439965.0
86088711000654,OFF-ROAD EQUIPMENT,0.2450610438,7439965.0
86090312101240,OFF-ROAD EQUIPMENT,0.078062915,7439965.0
86089112102390,OFF-ROAD EQUIPMENT,0.04286268,7439965.0
85087711005152,OFF-ROAD RECREATIONAL VEHICLES,0.0001414156,7439965.0
86088712106251,OFF-ROAD EQUIPMENT,0.115047635,7439965.0
86088712107812,OFF-ROAD EQUIPMENT,0.013505,7439965.0
86088612108954,OFF-ROAD EQUIPMENT,0.00585898,7439965.0
86088712106152,OFF-ROAD EQUIPMENT,0.027757155,7439965.0
84086411006662,RECREATIONAL BOATS,5.1547290637,7439965.0
84086411006674,RECREATIONAL BOATS,109.0920583194,7439965.0
84086411006710,RECREATIONAL BOATS,0.1392882705,7439965.0
84086411006732,RECREATIONAL BOATS,45.4939337049,7439965.0
84086411006776,RECREATIONAL BOATS,1.3007394697,7439965.0
84086411006778,RECREATIONAL BOATS,0.0311516623,7439965.0
84086411008141,RECREATIONAL BOATS,0.0005156793,7439965.0
84086411008293,RECREATIONAL BOATS,0.0343932492,7439965.0
84086412109574,RECREATIONAL BOATS,0.95109218,7439965.0
84086411006373,RECREATIONAL BOATS,0.0035707439,7439965.0
86090111009073,OFF-ROAD EQUIPMENT,1.2191e-06,7439965.0
86090511000416,OFF-ROAD EQUIPMENT,0.0122543932,7439965.0
86090411003541,OFF-ROAD EQUIPMENT,0.0091359354,7439965.0
86090811006404,OFF-ROAD EQUIPMENT,0.0160201931,7439965.0
86090811007002,OFF-ROAD EQUIPMENT,7.92415e-05,7439965.0
87089312100365,FARM EQUIPMENT,8.943228175,7439965.0
87089312104561,FARM EQUIPMENT,0.11496551,7439965.0
86090111004122,OFF-ROAD EQUIPMENT,0.0001536066,7439965.0
87089312108484,FARM EQUIPMENT,0.2794805,7439965.0
86090211001151,OFF-ROAD EQUIPMENT,0.0001682358,7439965.0
86090811003083,OFF-ROAD EQUIPMENT,0.000195056,7439965.0
86090811003081,OFF-ROAD EQUIPMENT,0.0053945175,7439965.0
86090211004120,OFF-ROAD EQUIPMENT,0.0058016969,7439965.0
86090211004122,OFF-ROAD EQUIPMENT,0.0001024044,7439965.0
84086412107976,RECREATIONAL BOATS,0.010982485,7439965.0
84086412109566,RECREATIONAL BOATS,0.10842471,7439965.0
84086411006159,RECREATIONAL BOATS,0.0230885349,7439965.0
84086411006276,RECREATIONAL BOATS,4.0502232446,7439965.0
86089212101570,OFF-ROAD EQUIPMENT,0.001698564,7439965.0
86088601102860,OFF-ROAD EQUIPMENT,5.570484,7439965.0
86088611005574,OFF-ROAD EQUIPMENT,0.0708260527,7439965.0
86088612105860,OFF-ROAD EQUIPMENT,0.17636727,7439965.0
86090312108410,OFF-ROAD EQUIPMENT,0.040640925,7439965.0
86195012107104,OFF-ROAD EQUIPMENT (PERP),0.510341905,7439965.0
86195112107105,OFF-ROAD EQUIPMENT (PERP),0.947550585,7439965.0
86195112107106,OFF-ROAD EQUIPMENT (PERP),9.09404946,7439965.0
86195212107104,OFF-ROAD EQUIPMENT (PERP),0.61906701,7439965.0
86089601105157,OFF-ROAD EQUIPMENT,0.00078694,7439965.0
86089601245156,OFF-ROAD EQUIPMENT,0.00076504,7439965.0
86089601245157,OFF-ROAD EQUIPMENT,0.61382634,7439965.0
86089601242730,OFF-ROAD EQUIPMENT,0.03408954,7439965.0
86089601245233,OFF-ROAD EQUIPMENT,7.592e-05,7439965.0
86090211009550,OFF-ROAD EQUIPMENT,0.0002169998,7439965.0
86090111007607,OFF-ROAD EQUIPMENT,0.0,7439965.0
86095612107111,OFF-ROAD EQUIPMENT,1.11266527,7439965.0
84086411006537,RECREATIONAL BOATS,0.7085762739,7439965.0
86090511003543,OFF-ROAD EQUIPMENT,0.0004888591,7439965.0
84086411006706,RECREATIONAL BOATS,2.3574992373,7439965.0
84086411006756,RECREATIONAL BOATS,3.6573e-05,7439965.0
86090011007612,OFF-ROAD EQUIPMENT,0.0036536427,7439965.0
86088712107920,OFF-ROAD EQUIPMENT,3.222883935,7439965.0
86088711008224,OFF-ROAD EQUIPMENT,8.1409279238,7439965.0
86088712102260,OFF-ROAD EQUIPMENT,0.00741388,7439965.0
86088711002454,OFF-ROAD EQUIPMENT,0.3767543213,7439965.0
86088712104700,OFF-ROAD EQUIPMENT,1.092835915,7439965.0
87089312100335,FARM EQUIPMENT,31.199603225,7439965.0
82082212100000,TRAINS,1.537964,7439965.0
87089312100375,FARM EQUIPMENT,11.41717445,7439965.0
86088711007694,OFF-ROAD EQUIPMENT,0.0596420293,7439965.0
87089312108545,FARM EQUIPMENT,1.052229665,7439965.0
86090411003502,OFF-ROAD EQUIPMENT,0.2226283847,7439965.0
86090611003594,OFF-ROAD EQUIPMENT,0.4226814756,7439965.0
86090411006414,OFF-ROAD EQUIPMENT,0.1151610624,7439965.0
86090611006454,OFF-ROAD EQUIPMENT,0.0085434528,7439965.0
86088712107770,OFF-ROAD EQUIPMENT,1.43971111,7439965.0
86088712107800,OFF-ROAD EQUIPMENT,0.004737335,7439965.0
86088711007904,OFF-ROAD EQUIPMENT,0.0726108151,7439965.0
86088712108060,OFF-ROAD EQUIPMENT,1.47512998,7439965.0
86088712108270,OFF-ROAD EQUIPMENT,0.646590565,7439965.0
86088712108620,OFF-ROAD EQUIPMENT,0.005633775,7439965.0
86088711002414,OFF-ROAD EQUIPMENT,0.9647079648,7439965.0
86088712102610,OFF-ROAD EQUIPMENT,2.81869425,7439965.0
86088712103700,OFF-ROAD EQUIPMENT,0.01199171,7439965.0
86088712104710,OFF-ROAD EQUIPMENT,0.618487025,7439965.0
86088712104730,OFF-ROAD EQUIPMENT,0.66237499,7439965.0
86088712104750,OFF-ROAD EQUIPMENT,0.04470374,7439965.0
86088712104770,OFF-ROAD EQUIPMENT,0.82263335,7439965.0
87089311003914,FARM EQUIPMENT,1.3244814422,7439965.0
87089312109100,FARM EQUIPMENT,0.000158045,7439965.0
86088711000684,OFF-ROAD EQUIPMENT,0.0135222572,7439965.0
86088711001114,OFF-ROAD EQUIPMENT,11.857710251,7439965.0
86088712102120,OFF-ROAD EQUIPMENT,0.640575,7439965.0
86088901101080,OFF-ROAD EQUIPMENT,0.0227687,7439965.0
86088911002704,OFF-ROAD EQUIPMENT,0.0330827167,7439965.0
86088911003084,OFF-ROAD EQUIPMENT,0.0114095569,7439965.0
86088911008714,OFF-ROAD EQUIPMENT,0.0023906551,7439965.0
