eic,eicsumn,pol,SUM(EMS)
1000501100000,ELECTRIC UTILITIES,7439965.0,69.964230258
1000501240000,ELECTRIC UTILITIES,7439965.0,0.018819858
1000502140000,ELECTRIC UTILITIES,7439965.0,0.0
1000502430000,ELECTRIC UTILITIES,7439965.0,0.1655020060180541
1000502540000,ELECTRIC UTILITIES,7439965.0,1796.02314765
1000512200000,ELECTRIC UTILITIES,7439965.0,1.020017046
1000515300000,ELECTRIC UTILITIES,7439965.0,0.0055264367816091
1004001100000,ELECTRIC UTILITIES,7439965.0,0.26148472121368205
1004001300000,ELECTRIC UTILITIES,7439965.0,0.05426364
1004001420000,ELECTRIC UTILITIES,7439965.0,0.7605633802816901
1004011000000,ELECTRIC UTILITIES,7439965.0,0.0001574
1004012000000,ELECTRIC UTILITIES,7439965.0,6.866377487
1004501100000,ELECTRIC UTILITIES,7439965.0,20.769222291698192
1004512000000,ELECTRIC UTILITIES,7439965.0,13.159849257
1004514120000,ELECTRIC UTILITIES,7439965.0,0.023072068944
1099500120000,ELECTRIC UTILITIES,7439965.0,0.2664116571428571
1099501200000,ELECTRIC UTILITIES,7439965.0,0.011424035010058892
2000501100000,COGENERATION,7439965.0,13.983264634
2000501300000,COGENERATION,7439965.0,8.180000034999999
2000502140000,COGENERATION,7439965.0,16.567468147
2000502300000,COGENERATION,7439965.0,895.772815
2004001100000,COGENERATION,7439965.0,0.1871489733818913
2004501100000,COGENERATION,7439965.0,12.908224521331991
3000501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,5.300949426104
3000501240000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,6.3e-05
3000501300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.002196
3000515300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.0
3001001100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.24969325452799998
3001001300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.036899
3001501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,2.2453517987927563
3001501300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.054557999999999995
3004001100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,2.0029759150636455
3004001240000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.0
3004001300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.0
3004011000000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.0283732
3004012000000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.42932217
3004012100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.03
3004501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.11386680120724339
3004501300000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,702.24
3004512000000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,4.89046
3099501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439965.0,0.0
4000501100000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.080471
4000501240000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.0013518
4000501300000,PETROLEUM REFINING (COMBUSTION),7439965.0,133.05295872
4001001000000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.575429435
4001001100000,PETROLEUM REFINING (COMBUSTION),7439965.0,5.268261095
4001001300000,PETROLEUM REFINING (COMBUSTION),7439965.0,559.8858342999999
4001015000000,PETROLEUM REFINING (COMBUSTION),7439965.0,6.4129113
4002001100000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.040350000000000004
4004011000000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.031383
4004501100000,PETROLEUM REFINING (COMBUSTION),7439965.0,1101.64000027
4004501340000,PETROLEUM REFINING (COMBUSTION),7439965.0,591.02350012
4007001100000,PETROLEUM REFINING (COMBUSTION),7439965.0,0.25531166
4007001300000,PETROLEUM REFINING (COMBUSTION),7439965.0,496.628374585
4007002400000,PETROLEUM REFINING (COMBUSTION),7439965.0,33.181910695
5000501100000,MANUFACTURING AND INDUSTRIAL,7439965.0,67.864088019
5000501240000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.2431757682
5000501300000,MANUFACTURING AND INDUSTRIAL,7439965.0,330.213536082
5000502540000,MANUFACTURING AND INDUSTRIAL,7439965.0,6288.219149247743
5000512200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.001011287
5000515300000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.00846
5001001100000,MANUFACTURING AND INDUSTRIAL,7439965.0,2.497027141749215
5001001200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.031509602
5001001300000,MANUFACTURING AND INDUSTRIAL,7439965.0,8.687
5001003200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0144717800289435
5001012200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0382199888
5001012240000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.42178896
5001201100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.136572148
5001201200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0010293
5002001100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.06184960299999999
5002001200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.006048
5002002300000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0
5002012200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.003414675
5004000120000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.2854840397022132
5004001100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.8903830912026623
5004001200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0001811626150201
5004001220000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0080944396120724
5004001240000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0004780281690140553
5004001420000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.00284
5004010000000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.001815
5004011000000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.078784121
5004012000000,MANUFACTURING AND INDUSTRIAL,7439965.0,3.5977865763
5004012100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.42451085
5004012990000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.022479192
5004501100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0067772635814889
5004511000000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.000198
5004512000000,MANUFACTURING AND INDUSTRIAL,7439965.0,1.193305533
5007001100000,MANUFACTURING AND INDUSTRIAL,7439965.0,15.463241392440645
5007001200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.009976616
5007002200000,MANUFACTURING AND INDUSTRIAL,7439965.0,344.51956355
5007002300000,MANUFACTURING AND INDUSTRIAL,7439965.0,48.4
5007002400000,MANUFACTURING AND INDUSTRIAL,7439965.0,3.7e-08
5007012200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.002568603
5099501100000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0046066475999999995
5099501200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.0242086572
5099502000000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.008061200000000001
5099510000000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.5626961341925777
5099512200000,MANUFACTURING AND INDUSTRIAL,7439965.0,0.00146
5200501100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,32.36795664094
5200501240000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.5198130992
5200502540000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5200511000000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5200512200000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5201001100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,3.955535227534928
5201001200000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.50112578
5201015000000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.000928
5202001100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0222954
5204000120000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.001312
5204001100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.1344536040241447
5204001220000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0011041872
5204001240000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.004347512072434516
5204001460000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5204011000000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.014821
5204012000000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.589687888
5204501100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5204512000000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0
5207001100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,0.0053337625754527
5299501100000,FOOD AND AGRICULTURAL PROCESSING,7439965.0,7.12e-08
6000501100000,SERVICE AND COMMERCIAL,7439965.0,12.47442673426
6000501220000,SERVICE AND COMMERCIAL,7439965.0,0.000244364
6000501240000,SERVICE AND COMMERCIAL,7439965.0,1.0051178643434684
6000501300000,SERVICE AND COMMERCIAL,7439965.0,1029.014750009
6000501420000,SERVICE AND COMMERCIAL,7439965.0,0.0
6000501440000,SERVICE AND COMMERCIAL,7439965.0,0.1430657038
6000512200000,SERVICE AND COMMERCIAL,7439965.0,1.27855879
6000515200000,SERVICE AND COMMERCIAL,7439965.0,0.0
6000515300000,SERVICE AND COMMERCIAL,7439965.0,26.302
6001001100000,SERVICE AND COMMERCIAL,7439965.0,0.053466018000000004
6001001300000,SERVICE AND COMMERCIAL,7439965.0,98.10555
6001001420000,SERVICE AND COMMERCIAL,7439965.0,0.01296
6001012200000,SERVICE AND COMMERCIAL,7439965.0,0.0035490540000000003
6001012240000,SERVICE AND COMMERCIAL,7439965.0,0.000538
6001201100000,SERVICE AND COMMERCIAL,7439965.0,0.1215174524
6001201200000,SERVICE AND COMMERCIAL,7439965.0,0.0006696
6002001100000,SERVICE AND COMMERCIAL,7439965.0,0.205865571
6002012200000,SERVICE AND COMMERCIAL,7439965.0,0.810037423
6004000120000,SERVICE AND COMMERCIAL,7439965.0,1.863468126
6004001100000,SERVICE AND COMMERCIAL,7439965.0,0.2599372559571072
6004001200000,SERVICE AND COMMERCIAL,7439965.0,0.003643503294849006
6004001220000,SERVICE AND COMMERCIAL,7439965.0,0.05867921913480885
6004001240000,SERVICE AND COMMERCIAL,7439965.0,0.3136882459858273
6004001300000,SERVICE AND COMMERCIAL,7439965.0,0.0
6004001420000,SERVICE AND COMMERCIAL,7439965.0,0.0410540350100603
6004001460000,SERVICE AND COMMERCIAL,7439965.0,2.5031603992056333
6004011000000,SERVICE AND COMMERCIAL,7439965.0,0.1784557000201204
6004012000000,SERVICE AND COMMERCIAL,7439965.0,4.517193366
6004012100000,SERVICE AND COMMERCIAL,7439965.0,0.188208941
6004012200000,SERVICE AND COMMERCIAL,7439965.0,0.015492731999999999
6004014120000,SERVICE AND COMMERCIAL,7439965.0,2.04778587327
6004501100000,SERVICE AND COMMERCIAL,7439965.0,0.0
6004501420000,SERVICE AND COMMERCIAL,7439965.0,0.0
6004501460000,SERVICE AND COMMERCIAL,7439965.0,0.0080482897384305
6004512000000,SERVICE AND COMMERCIAL,7439965.0,0.079342149
6004514120000,SERVICE AND COMMERCIAL,7439965.0,0.0002013012295081
6004514200000,SERVICE AND COMMERCIAL,7439965.0,0.00198
6007001100000,SERVICE AND COMMERCIAL,7439965.0,0.016387509
6007002400000,SERVICE AND COMMERCIAL,7439965.0,1.27
6007012200000,SERVICE AND COMMERCIAL,7439965.0,0.024691344
6099500120000,SERVICE AND COMMERCIAL,7439965.0,0.0052
6099501100000,SERVICE AND COMMERCIAL,7439965.0,0.617700495051105
6099501200000,SERVICE AND COMMERCIAL,7439965.0,0.0038677987888810273
6099512200000,SERVICE AND COMMERCIAL,7439965.0,0.007680228999999999
9904012000000,OTHER (FUEL COMBUSTION),7439965.0,0.108781704
9999500000000,OTHER (FUEL COMBUSTION),7439965.0,1238.7610870077524
11011003000000,SEWAGE TREATMENT,7439965.0,0.6189473684210526
11013002640000,SEWAGE TREATMENT,7439965.0,0.013672900000000002
11013201360000,SEWAGE TREATMENT,7439965.0,10.7400169416499
11099512200000,SEWAGE TREATMENT,7439965.0,0.0021730382293762
12012202420000,LANDFILLS,7439965.0,12.1176928
12012454000000,LANDFILLS,7439965.0,42.035983
12013201360000,LANDFILLS,7439965.0,41.98418787822555
12099502400000,LANDFILLS,7439965.0,12.93359123992
13013001100000,INCINERATORS,7439965.0,0.0659927655653922
13013002400000,INCINERATORS,7439965.0,0.1650571
13013002660000,INCINERATORS,7439965.0,0.01144
13013201100000,INCINERATORS,7439965.0,0.00231045
13013201300000,INCINERATORS,7439965.0,1.313419175
13013203240000,INCINERATORS,7439965.0,0.0493357274
13099502660000,INCINERATORS,7439965.0,1.048767754
14014000100000,SOIL REMEDIATION,7439965.0,13.1109804
14099500100000,SOIL REMEDIATION,7439965.0,8.116613959792184
14099502400000,SOIL REMEDIATION,7439965.0,4.6e-06
19917002600000,OTHER (WASTE DISPOSAL),7439965.0,4.47801418871
19919000100000,OTHER (WASTE DISPOSAL),7439965.0,0.3886879828326179
19919003000000,OTHER (WASTE DISPOSAL),7439965.0,9.5e-09
19999500000000,OTHER (WASTE DISPOSAL),7439965.0,1219.9334237821654
22020481060000,DEGREASING,7439965.0,0.0
23022090000000,COATINGS AND RELATED PROCESS SOLVENTS,7439965.0,14.256
23023090000000,COATINGS AND RELATED PROCESS SOLVENTS,7439965.0,0.02063232
23023091000000,COATINGS AND RELATED PROCESS SOLVENTS,7439965.0,0.0
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,7439965.0,1.694618058
23099590000000,COATINGS AND RELATED PROCESS SOLVENTS,7439965.0,0.05
24099584000000,PRINTING,7439965.0,40.74843205574913
25029282000000,ADHESIVES AND SEALANTS,7439965.0,0.000545899
31032001100000,OIL AND GAS PRODUCTION,7439965.0,0.52159299
31032001300000,OIL AND GAS PRODUCTION,7439965.0,0.044582
31099500000000,OIL AND GAS PRODUCTION,7439965.0,4.165382060000001
31099516000000,OIL AND GAS PRODUCTION,7439965.0,10.8
31099570160000,OIL AND GAS PRODUCTION,7439965.0,7.0084824
32030200100000,PETROLEUM REFINING,7439965.0,0.000228855
32030600100000,PETROLEUM REFINING,7439965.0,9.67e-05
32031600100000,PETROLEUM REFINING,7439965.0,0.00136875
32032001100000,PETROLEUM REFINING,7439965.0,0.630473495
32032001300000,PETROLEUM REFINING,7439965.0,0.15257800000000002
32032012240000,PETROLEUM REFINING,7439965.0,0.21262856
32033800100000,PETROLEUM REFINING,7439965.0,6.46e-05
32035800100000,PETROLEUM REFINING,7439965.0,34.916500145
32036002200000,PETROLEUM REFINING,7439965.0,0.38734775
32036200100000,PETROLEUM REFINING,7439965.0,3.08e-05
32036420540000,PETROLEUM REFINING,7439965.0,0.09563
32099500000000,PETROLEUM REFINING,7439965.0,14.4052159
32099502200000,PETROLEUM REFINING,7439965.0,0.00623055
33031600100000,PETROLEUM MARKETING,7439965.0,7.41e-06
33036810000000,PETROLEUM MARKETING,7439965.0,1.34517465
33038211000000,PETROLEUM MARKETING,7439965.0,0.0
33039011000000,PETROLEUM MARKETING,7439965.0,0.0
33099501100000,PETROLEUM MARKETING,7439965.0,0.008
39999500000000,OTHER (PETROLEUM PRODUCTION AND MARKETING),7439965.0,0.0005717
41040020000000,CHEMICAL,7439965.0,0.1325999222222221
41040020040000,CHEMICAL,7439965.0,0.1163555555555554
41040020060000,CHEMICAL,7439965.0,0.09443769499999982
41040020460000,CHEMICAL,7439965.0,2.9540000000000002e-05
41040020480000,CHEMICAL,7439965.0,4.290367084
41040030000000,CHEMICAL,7439965.0,7.49965575727
41040033620000,CHEMICAL,7439965.0,0.1666666666666666
41040049990000,CHEMICAL,7439965.0,1.2468054063555556
41040057000000,CHEMICAL,7439965.0,0.0547725657777776
41040058000000,CHEMICAL,7439965.0,1.2727774546111106
41040202480000,CHEMICAL,7439965.0,61.64825574912892
41040250620000,CHEMICAL,7439965.0,48.05017421602787
41040350180000,CHEMICAL,7439965.0,99.77961569802011
41040450000000,CHEMICAL,7439965.0,130.32288907729972
41040450280000,CHEMICAL,7439965.0,0.10256513055555429
41040450300000,CHEMICAL,7439965.0,0.0011
41040450320000,CHEMICAL,7439965.0,1.071888888888889
41040450340000,CHEMICAL,7439965.0,0.0011188222222221333
41040450360000,CHEMICAL,7439965.0,0.024911803888888834
41040450380000,CHEMICAL,7439965.0,4.831239396136259
41040450460000,CHEMICAL,7439965.0,3.3e-10
41040450480000,CHEMICAL,7439965.0,0.0117211111111111
41040450500000,CHEMICAL,7439965.0,0.26686671134444373
41040450660000,CHEMICAL,7439965.0,0.0
41040749990000,CHEMICAL,7439965.0,1.9e-08
41040790000000,CHEMICAL,7439965.0,0.0052414659244444
41043658000000,CHEMICAL,7439965.0,1.9499
41099520000000,CHEMICAL,7439965.0,0.1810497700611111
41099520020000,CHEMICAL,7439965.0,0.0012222222222222
41099520580000,CHEMICAL,7439965.0,0.37
41099530000000,CHEMICAL,7439965.0,1.7298296986455548
41099549990000,CHEMICAL,7439965.0,1.1139009157207922
41099555200000,CHEMICAL,7439965.0,0.0049
41099558000000,CHEMICAL,7439965.0,1.1626136776666667
41099570160000,CHEMICAL,7439965.0,0.025461348110000004
41099584000000,CHEMICAL,7439965.0,0.0044325187499999995
41099590000000,CHEMICAL,7439965.0,0.0
42041260120000,FOOD AND AGRICULTURE,7439965.0,0.011626884
42041460100000,FOOD AND AGRICULTURE,7439965.0,0.00302150442
42041860000000,FOOD AND AGRICULTURE,7439965.0,0.003336
42041860030000,FOOD AND AGRICULTURE,7439965.0,699.5724305785185
42041860180000,FOOD AND AGRICULTURE,7439965.0,33.0
42041860200000,FOOD AND AGRICULTURE,7439965.0,0.9138300807722574
42041860220000,FOOD AND AGRICULTURE,7439965.0,0.395644491
42041860240000,FOOD AND AGRICULTURE,7439965.0,0.192247629
42041860400000,FOOD AND AGRICULTURE,7439965.0,0.027883
42041860860000,FOOD AND AGRICULTURE,7439965.0,9.779732000000001
42042060000000,FOOD AND AGRICULTURE,7439965.0,58.964097859999995
42042060020000,FOOD AND AGRICULTURE,7439965.0,0.41471999
42042060220000,FOOD AND AGRICULTURE,7439965.0,0.02258
42042060240000,FOOD AND AGRICULTURE,7439965.0,12.49733782722222
42042060280000,FOOD AND AGRICULTURE,7439965.0,54.851142915000004
42042060380000,FOOD AND AGRICULTURE,7439965.0,322.728521592963
42042060400000,FOOD AND AGRICULTURE,7439965.0,4.165636321
42042060600000,FOOD AND AGRICULTURE,7439965.0,1794.2505915481852
42042060640000,FOOD AND AGRICULTURE,7439965.0,0.0519
42042060680000,FOOD AND AGRICULTURE,7439965.0,0.146544
42042060830000,FOOD AND AGRICULTURE,7439965.0,0.1
42042060860000,FOOD AND AGRICULTURE,7439965.0,0.023039999999999998
42099549990000,FOOD AND AGRICULTURE,7439965.0,0.0
42099560000000,FOOD AND AGRICULTURE,7439965.0,2.367440526
42099560040000,FOOD AND AGRICULTURE,7439965.0,3.794510036
42099560400000,FOOD AND AGRICULTURE,7439965.0,8.112
43042270780000,MINERAL PROCESSES,7439965.0,357.94595508861397
43042470060000,MINERAL PROCESSES,7439965.0,819.9669082118494
43042670180000,MINERAL PROCESSES,7439965.0,0.45
43042670780000,MINERAL PROCESSES,7439965.0,315.0000129284023
43042670920000,MINERAL PROCESSES,7439965.0,24.269672572
43042671020000,MINERAL PROCESSES,7439965.0,0.0
43042870000000,MINERAL PROCESSES,7439965.0,436.7604307391163
43042870360000,MINERAL PROCESSES,7439965.0,5.572904270372092
43042870780000,MINERAL PROCESSES,7439965.0,356.99681576338133
43042870840000,MINERAL PROCESSES,7439965.0,73.47443962790697
43042870880000,MINERAL PROCESSES,7439965.0,60.78694484898904
43042870900000,MINERAL PROCESSES,7439965.0,22.02905597355814
43042902100000,MINERAL PROCESSES,7439965.0,40.0404935822
43042970160000,MINERAL PROCESSES,7439965.0,2487.2010970352
43042970230000,MINERAL PROCESSES,7439965.0,1620.1290061969999
43043002200000,MINERAL PROCESSES,7439965.0,0.022288261
43043070120000,MINERAL PROCESSES,7439965.0,0.0
43043070160000,MINERAL PROCESSES,7439965.0,31.8650510732
43043070180000,MINERAL PROCESSES,7439965.0,1115.0187851552287
43043070500000,MINERAL PROCESSES,7439965.0,0.1430063976
43043070780000,MINERAL PROCESSES,7439965.0,0.26
43043270420000,MINERAL PROCESSES,7439965.0,1.4185050179545453
43043470500000,MINERAL PROCESSES,7439965.0,7.281230765
43043602100000,MINERAL PROCESSES,7439965.0,6.99405
43043670060000,MINERAL PROCESSES,7439965.0,0.6768
43043670160000,MINERAL PROCESSES,7439965.0,8.891731739999999
43043670180000,MINERAL PROCESSES,7439965.0,14.807916
43043670230000,MINERAL PROCESSES,7439965.0,2.0562864199999997
43043670440000,MINERAL PROCESSES,7439965.0,3.87
43043670500000,MINERAL PROCESSES,7439965.0,0.3121091304
43043670780000,MINERAL PROCESSES,7439965.0,416.662523533
43043870260000,MINERAL PROCESSES,7439965.0,2046.452167
43099502100000,MINERAL PROCESSES,7439965.0,5.7606319379999995
43099502200000,MINERAL PROCESSES,7439965.0,0.044322595
43099554000000,MINERAL PROCESSES,7439965.0,22.665355138
43099558000000,MINERAL PROCESSES,7439965.0,0.0002596
43099570000000,MINERAL PROCESSES,7439965.0,251.0003296794311
43099570060000,MINERAL PROCESSES,7439965.0,25.31668351877551
43099570120000,MINERAL PROCESSES,7439965.0,1.4643774285714284
43099570160000,MINERAL PROCESSES,7439965.0,574.64808862844
43099570180000,MINERAL PROCESSES,7439965.0,7.64583255848
43099570200000,MINERAL PROCESSES,7439965.0,4.747598352
43099570220000,MINERAL PROCESSES,7439965.0,17.665647053285713
43099570320000,MINERAL PROCESSES,7439965.0,0.017974375
43099570400000,MINERAL PROCESSES,7439965.0,2792.0152
43099570440000,MINERAL PROCESSES,7439965.0,6.625
43099570480000,MINERAL PROCESSES,7439965.0,0.071161339
43099570580000,MINERAL PROCESSES,7439965.0,0.023353008800000002
43099570640000,MINERAL PROCESSES,7439965.0,0.324000648
43099570720000,MINERAL PROCESSES,7439965.0,7.783065503
43099570780000,MINERAL PROCESSES,7439965.0,293.56141239602
43099570920000,MINERAL PROCESSES,7439965.0,7.241437758
44033800100000,METAL PROCESSES,7439965.0,0.15
44044070000000,METAL PROCESSES,7439965.0,23.583230291006668
44044070020000,METAL PROCESSES,7439965.0,9.875815894736842
44044070440000,METAL PROCESSES,7439965.0,585.4106645400434
44044071000000,METAL PROCESSES,7439965.0,0.0
44044470000000,METAL PROCESSES,7439965.0,0.0148
44044470460000,METAL PROCESSES,7439965.0,0.064427355
44044470730000,METAL PROCESSES,7439965.0,2.418529741518119
44044471000000,METAL PROCESSES,7439965.0,16.723854660347552
44044490020000,METAL PROCESSES,7439965.0,0.3173784668989546
44099500100000,METAL PROCESSES,7439965.0,180.46941587700002
44099501300000,METAL PROCESSES,7439965.0,0.040323830000000005
44099549990000,METAL PROCESSES,7439965.0,3.0426e-07
44099570000000,METAL PROCESSES,7439965.0,272.0289285112549
44099570020000,METAL PROCESSES,7439965.0,22.2134144
44099570240000,METAL PROCESSES,7439965.0,0.478459437
44099570440000,METAL PROCESSES,7439965.0,301.402515681
44099570780000,METAL PROCESSES,7439965.0,0.174
44099570860000,METAL PROCESSES,7439965.0,1.889
45033800100000,WOOD AND PAPER,7439965.0,0.453
45045002300000,WOOD AND PAPER,7439965.0,4.25e-05
45045056100000,WOOD AND PAPER,7439965.0,0.7398089473684207
45045256100000,WOOD AND PAPER,7439965.0,0.4301319329473684
45045456200000,WOOD AND PAPER,7439965.0,256.48830550921053
45045602300000,WOOD AND PAPER,7439965.0,398.06617953274343
45045656100000,WOOD AND PAPER,7439965.0,0.1496710526315789
45099502300000,WOOD AND PAPER,7439965.0,8.316010261973684
45099556100000,WOOD AND PAPER,7439965.0,0.0
46046070370000,GLASS AND RELATED PRODUCTS,7439965.0,0.5481887019999999
46046070390000,GLASS AND RELATED PRODUCTS,7439965.0,1.796619997
47047049990000,ELECTRONICS,7439965.0,0.72617688
49933800100000,OTHER (INDUSTRIAL PROCESSES),7439965.0,21.344171252
49949070000000,OTHER (INDUSTRIAL PROCESSES),7439965.0,9.36e-05
49949200120000,OTHER (INDUSTRIAL PROCESSES),7439965.0,0.27
49999500000000,OTHER (INDUSTRIAL PROCESSES),7439965.0,701.6222553680068
49999500100000,OTHER (INDUSTRIAL PROCESSES),7439965.0,36.560652509756096
49999549990000,OTHER (INDUSTRIAL PROCESSES),7439965.0,10.193690181684444
49999554000000,OTHER (INDUSTRIAL PROCESSES),7439965.0,1.855212461
49999556300000,OTHER (INDUSTRIAL PROCESSES),7439965.0,408.10233749168
49999570000000,OTHER (INDUSTRIAL PROCESSES),7439965.0,140.58389328069688
49999570040000,OTHER (INDUSTRIAL PROCESSES),7439965.0,0.0031
49999570160000,OTHER (INDUSTRIAL PROCESSES),7439965.0,0.0
49999580000000,OTHER (INDUSTRIAL PROCESSES),7439965.0,54.868053356000004
62061802620000,FARMING OPERATIONS,7439965.0,32.77175
62061802620101,FARMING OPERATIONS,7439965.0,14.988393260273972
63063254000000,CONSTRUCTION AND DEMOLITION,7439965.0,1.0747349447999999
69068060000000,COOKING,7439965.0,0.048173201992
69999500000000,OTHER (MISCELLANEOUS PROCESSES),7439965.0,0.0981
1000501100000,ELECTRIC UTILITIES,7439976.0,40.020316919
1000501240000,ELECTRIC UTILITIES,7439976.0,0.0005609544
1000502140000,ELECTRIC UTILITIES,7439976.0,0.0
1000502540000,ELECTRIC UTILITIES,7439976.0,90.463144356
1000512200000,ELECTRIC UTILITIES,7439976.0,0.516140039
1004001420000,ELECTRIC UTILITIES,7439976.0,0.22282148300000001
1004011000000,ELECTRIC UTILITIES,7439976.0,0.0
1004012000000,ELECTRIC UTILITIES,7439976.0,4.122438951
1004501100000,ELECTRIC UTILITIES,7439976.0,17.273489332
1004512000000,ELECTRIC UTILITIES,7439976.0,0.021191663
1009000120000,ELECTRIC UTILITIES,7439976.0,234.321944116
1099500120000,ELECTRIC UTILITIES,7439976.0,5.32e-05
2000501100000,COGENERATION,7439976.0,1.207999985
2000501300000,COGENERATION,7439976.0,0.0005938549999999999
2000502140000,COGENERATION,7439976.0,4.806899209
2000502300000,COGENERATION,7439976.0,14.17
2004001100000,COGENERATION,7439976.0,0.00273138
2004501100000,COGENERATION,7439976.0,3.1703687570000003
3000501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.22299052
3000501240000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,4.3e-05
3000515300000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.0
3001001100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.0950838
3001001300000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.025246
3001501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.5803798
3001501300000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.03733
3004001100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.0
3004012000000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.27385581
3004012100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.001
3004501300000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,10.8
3004512000000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,3.15147
3099501100000,OIL AND GAS PRODUCTION (COMBUSTION),7439976.0,0.0
4000501100000,PETROLEUM REFINING (COMBUSTION),7439976.0,0.03433355
