"POL","CO","CON","AB","ABN","DIS","DISN","EIC","EICSUM","EICSUMN","TYPE","EMS","CANCER_TWE","CHRONIC_TWE","ACUTE_TWE"
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,5007001100000,50,MANUFACTURING AND INDUSTRIAL,SP,0.158921874,,0.00000647920229941291585127201565557729941295,0.00000544252993150684931506849315068493150687
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33037811000000,330,PETROLEUM MARKETING,SP,39.765392336,,0.001621224410306588388780169602087410306597,0.00136182850465753424657534246575342465754
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,5007002400000,50,MANUFACTURING AND INDUSTRIAL,SP,0.350323909,,0.00001428261207599478147423352902804957599484,0.00001199739414383561643835616438356164383567
74839,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,13013201300000,130,INCINERATORS,SP,0.449199295,,0.001538353750000000000000000000000000000007,0.00001972248397435897435897435897435897435903
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,24099580000000,240,PRINTING,SP,0.472400483,,0.00001925964134866275277234181343770384866284,0.00001617809873287671232876712328767123287673
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,23021683500000,230,COATINGS AND RELATED PROCESS SOLVENTS,SP,79.3656365,,0.003235715773809523809523809523809523809537,0.00271800125000000000000000000000000000001
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,33099511000000,330,PETROLEUM MARKETING,SP,9833.003022072,,0.4008889033786692759295499021526418786723,0.3367466788380821917808219178082191780842
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,4001001100000,40,PETROLEUM REFINING (COMBUSTION),SP,0.10335997,,0.00000421395833333333333333333333333333333336,0.00000353972500000000000000000000000000000002
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,49932149990000,499,OTHER (INDUSTRIAL PROCESSES),SP,19.672194284,,0.000802030099641226353555120678408349641231,0.000673705283698630136986301369863013698634
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,33033014100000,330,PETROLEUM MARKETING,SP,0.035468,,0.00000144602087410306588388780169602087410307,0.00000121465753424657534246575342465753424658
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,33033011200000,330,PETROLEUM MARKETING,SP,19.16,,0.000781148075668623613829093281148075668628,0.000656164383561643835616438356164383561647
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32032612140000,320,PETROLEUM REFINING,SP,147.03384536,,0.005994530551206784083496412263535551206811,0.005035405663013698630136986301369863013718
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32032410000000,320,PETROLEUM REFINING,SP,277.188054355,,0.0113008828422619047619047619047619047618,0.009492741587500000000000000000000000000034
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32032610000000,320,PETROLEUM REFINING,SP,1274.310262835,,0.05195328860220971950424005218525766471,0.0436407624258561643835616438356164383562
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32032414200000,320,PETROLEUM REFINING,SP,53.15229974,,0.002167005044846705805609915198956294846715,0.001820284237671232876712328767123287671235
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32036420540000,320,PETROLEUM REFINING,SP,16.335500175,,0.000665993973214285714285714285714285714289,0.000559434937500000000000000000000000000002
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32099500100000,320,PETROLEUM REFINING,SP,355.656200035,,0.0145000081553734507501630789302022178735,0.0121800068505136986301369863013698630137
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,4007001100000,40,PETROLEUM REFINING (COMBUSTION),SP,19.90020077,,0.000811325863095238095238095238095238095243,0.000681513725000000000000000000000000000002
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32030600100000,320,PETROLEUM REFINING,SP,776.40105973,,0.0316536635571591650358773646444879321594,0.0265890773880136986301369863013698630139
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32031600100000,320,PETROLEUM REFINING,SP,2253.778744445,,0.0918859566391470971950424005218525766474,0.0771842035768835616438356164383561643839
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,43099570000000,430,MINERAL PROCESSES,SP,1.489597421,,0.00006073048846216568819308545335942596216599,0.00005101361030821917808219178082191780821943
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,6002001100000,60,SERVICE AND COMMERCIAL,SP,0.681069903,,0.0000277670377935420743639921722113502935422,0.00002332431174657534246575342465753424657547
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,1007002400000,10,ELECTRIC UTILITIES,SP,75.0659,,0.00306041666666666666666666666666666666668,0.002570750000000000000000000000000000000005
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,32032012240000,320,PETROLEUM REFINING,SP,16.30950013,,0.000664933958333333333333333333333333333336,0.000558544525000000000000000000000000000001
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,23021880000000,230,COATINGS AND RELATED PROCESS SOLVENTS,SP,0.005379129,,0.0000002193056506849315068493150684931506849323,0.0000001842167465753424657534246575342465753433
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,5200501100000,52,FOOD AND AGRICULTURAL PROCESSING,SP,0.58779089,,0.00002396407738095238095238095238095238095248,0.00002012982500000000000000000000000000000002
108883,8,DEL NORTE,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,43042470060000,430,MINERAL PROCESSES,SP,100.7431,,0.004107269243313763861709067188519243313786,0.00345010616438356164383561643835616438358
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,1004501100000,10,ELECTRIC UTILITIES,SP,172.631648846,,0.007038146153212654924983692106979778212686,0.005912042768698630136986301369863013698651
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,6001201100000,60,SERVICE AND COMMERCIAL,SP,1.39101116072727272727272727272727272727,,0.00005671115299768724426258672834015299768753,0.0000476373685180572851805728518057285180575
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5000501100000,50,MANUFACTURING AND INDUSTRIAL,SP,12.33469329445454545454545454545454545455,,0.00050288214670802941350886556366008420803,0.000422421003234744707347447073474470734746
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33038411100000,330,PETROLEUM MARKETING,SP,120.867137063,,0.004927720852209719504240052185257664709742,0.004139285515856164383561643835616438356182
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,31030201100000,310,OIL AND GAS PRODUCTION,SP,2.6026314,,0.000106108586105675146771037181996086105676,0.00008913121232876712328767123287671232876765
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,3000501240000,30,OIL AND GAS PRODUCTION (COMBUSTION),SP,0.109973001,,0.00000448356983855185909980430528375733855188,0.00000376619866438356164383561643835616438358
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5204001100000,52,FOOD AND AGRICULTURAL PROCESSING,SP,2.54257924367561761546723952738990332975,,0.000103660275753245988888912244267363964847,0.00008707463163272663066668628518458573047141
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33032810000000,330,PETROLEUM MARKETING,SP,0.000836,,0.0000000340834964122635355512067840834964122638,0.0000000286301369863013698630136986301369863016
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5200502540000,52,FOOD AND AGRICULTURAL PROCESSING,SP,0.000312,,0.000000012720156555772994129158512720156555773,0.0000000106849315068493150684931506849315068494
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,31032816100000,310,OIL AND GAS PRODUCTION,SP,14.58959446597740112994350282485875706214,,0.000594813864398948186967690102122421602341,0.000499643646095116477052859685782834145967
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5200501240000,52,FOOD AND AGRICULTURAL PROCESSING,SP,0.0472,,0.00000192433137638617090671885192433137638618,0.00000161643835616438356164383561643835616439
108883,11,GLENN,SV,SACRAMENTO VALLEY,GLE,GLENN COUNTY APCD,3004001100000,30,OIL AND GAS PRODUCTION (COMBUSTION),SP,26.41019544253490870032223415682062298604,,0.001076736604800020739576085867450286325269,0.000904458748032017421243912128658240513226
74839,11,GLENN,SV,SACRAMENTO VALLEY,GLE,GLENN COUNTY APCD,42099560000000,420,FOOD AND AGRICULTURE,SP,150,,0.5136986301369863013698630136986301369897,0.006585879873551106427818756585879873551135
108883,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,1004001100000,10,ELECTRIC UTILITIES,SP,906.93631743,,0.036975551102005870841487279843444227006,0.0310594629256849315068493150684931506852
108883,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,33030200100000,330,PETROLEUM MARKETING,SP,68.978,,0.002812214611872146118721461187214611872159,0.002362260273972602739726027397260273972615
74839,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,5000501100000,50,MANUFACTURING AND INDUSTRIAL,SP,0.5663531,,0.001939565410958904109589041095890410958913,0.00002486622321742184755883386020372321742185
108883,13,IMPERIAL,SS,SALTON SEA,IMP,IMPERIAL COUNTY APCD,6000501100000,60,SERVICE AND COMMERCIAL,SP,3.42564878036363636363636363636363636362,,0.000139662784587558560161299887327284587559,0.00011731673905354919053549190535491905355
108883,13,IMPERIAL,SS,SALTON SEA,IMP,IMPERIAL COUNTY APCD,33032612140000,330,PETROLEUM MARKETING,SP,18.6054288,,0.000758538356164383561643835616438356164388,0.000637172219178082191780821917808219178085
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33038011000000,330,PETROLEUM MARKETING,SP,10645.848505717,,0.4340283963518020221787345075016307893034,0.3645838529355136986301369863013698630163
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,6002001100000,60,SERVICE AND COMMERCIAL,SP,0.12,,0.00000489236790606653620352250489236790606656,0.0000041095890410958904109589041095890410959
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,32032216100000,320,PETROLEUM REFINING,SP,0,,0,0
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,32032001300000,320,PETROLEUM REFINING,SP,19.056705688,,0.000776936794194390084801043705153294194395,0.000652626907123287671232876712328767123291
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,31099500000000,310,OIL AND GAS PRODUCTION,SP,36.019588125,,0.001468508974437377690802348336594911937384,0.001233547538527397260273972602739726027403
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,32039000100000,320,PETROLEUM REFINING,SP,1.087735003,,0.00004434666515818656229615133724722765818658,0.00003725119873287671232876712328767123287672
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33032611100000,330,PETROLEUM MARKETING,SP,1.897599986,,0.00007736464391715590345727332028701891715608,0.0000649863008904109589041095890410958904111
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,32032811100000,320,PETROLEUM REFINING,SP,0.156708595,,0.00000638896750652315720808871493803000652319,0.00000536673270547945205479452054794520547948
74839,15,KERN,MD,MOJAVE DESERT,KER,EASTERN KERN APCD,6004514000000,60,SERVICE AND COMMERCIAL,SP,132.7196,,0.4545191780821917808219178082191780821939,0.005827168949771689497716894977168949771697
108883,15,KERN,MD,MOJAVE DESERT,KER,EASTERN KERN APCD,6099501100000,60,SERVICE AND COMMERCIAL,SP,0.3477,,0.00001417563600782778864970645792563600782786,0.00001190753424657534246575342465753424657539
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33032216000000,330,PETROLEUM MARKETING,SP,157.02455944235028248587570621468926554,,0.006401849292333263310741834075941343180756,0.005377553405559941181023140623790728271829
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,1000502540000,10,ELECTRIC UTILITIES,SP,28.95893793,,0.001180648154354207436399217221135029354213,0.000991744449657534246575342465753424657539
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,9999500000000,99,OTHER (FUEL COMBUSTION),SP,0.385167968,,0.0000157031950424005218525766470971950424006,0.00001319068383561643835616438356164383561649
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33038211100000,330,PETROLEUM MARKETING,SP,13.679999893,,0.000557729936929223744292237442922374429228,0.00046849314702054794520547945205479452055
108883,15,KERN,MD,MOJAVE DESERT,KER,EASTERN KERN APCD,5099510000000,50,MANUFACTURING AND INDUSTRIAL,SP,95.36122721488691669052390495276266819354,,0.003887851729243595755484503626580343615216,0.003265795452564620434606983046327488636782
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,43043670060000,430,MINERAL PROCESSES,SP,1.094173542,,0.00004460916267123287671232876712328767123308,0.00003747169664383561643835616438356164383575
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,33032812140000,330,PETROLEUM MARKETING,SP,0.0051713,,0.0000002108325179386823222439660795825179386833,0.0000001770993150684931506849315068493150684938
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,3004501100000,30,OIL AND GAS PRODUCTION (COMBUSTION),SP,105.812926613415682062298603651987110634,,0.004313964718420404519826264010599604967149,0.003623730363473139796654061768903668172405
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,6004001240000,60,SERVICE AND COMMERCIAL,SP,3.08888453000859291084854994629430719656,,0.000125932996167995470925006113270315851133,0.000105783716781116195577005135147065314951
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,31030616000000,310,OIL AND GAS PRODUCTION,SP,0.307382003,,0.00001253188205316373124592302674494455316378,0.0000105267809246575342465753424657534246576
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,31032620000000,310,OIL AND GAS PRODUCTION,SP,0.81624481,,0.00003327808259947814742335290280495759947829,0.00002795358938356164383561643835616438356172
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,49999500100000,499,OTHER (INDUSTRIAL PROCESSES),SP,26.42034645200564971751412429378531073447,,0.001077150458741260996310915047854913190419,0.000904806385342659236901168640198127079951
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,13013201100000,130,INCINERATORS,SP,0,,0,0
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,13013002400000,130,INCINERATORS,SP,0.0485,,0.0000019773320287018917155903457273320287019,0.0000016609589041095890410958904109589041096
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5200501240000,52,FOOD AND AGRICULTURAL PROCESSING,SP,0.0107,,0.0000004362361382909328114807566862361382909357,0.000000366438356164383561643835616438356164386
108883,16,KINGS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,69068060000000,690,COOKING,SP,0.913590016,,0.00003724682061317677756033920417482061317694,0.00003128732931506849315068493150684931506869
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,33039011000000,330,PETROLEUM MARKETING,SP,0,,0,0
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,6000515300000,60,SERVICE AND COMMERCIAL,SP,25.046,,0.001021118721461187214611872146118721461192,0.000857739726027397260273972602739726027401
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5004012000000,50,MANUFACTURING AND INDUSTRIAL,SP,31.9650265,,0.001303205581376386170906718851924331376398,0.00109469268835616438356164383561643835617
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,6004012000000,60,SERVICE AND COMMERCIAL,SP,113.55251838,,0.004629505804794520547945205479452054794568,0.003888784876027397260273972602739726027429
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,5004012000000,50,MANUFACTURING AND INDUSTRIAL,SP,8.494281931,,0.000346309602535877364644487932159165035878,0.000290900066130136986301369863013698630139
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,5000501100000,50,MANUFACTURING AND INDUSTRIAL,SP,54.842078609,,0.002235896877405414220482713633398564905426,0.001878153377020547945205479452054794520558
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,29999580000000,299,OTHER (CLEANING AND SURFACE COATINGS),SP,4.115991883,,0.000167807888250163078930202217873450750164,0.000140958626130136986301369863013698630138
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,33033010000000,330,PETROLEUM MARKETING,SP,0.021641618,,0.0000008823229778212654924983692106979778212715,0.000000741151301369863013698630136986301369868
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,23022890000000,230,COATINGS AND RELATED PROCESS SOLVENTS,SP,0.3050125,,0.00001243527804957599478147423352902804957605,0.0000104456335616438356164383561643835616439
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,33037611000000,330,PETROLEUM MARKETING,SP,39.938017618248,,0.001628262296895303326810176125244618395306,0.001367740329392054794520547945205479452067
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,6099501100000,60,SERVICE AND COMMERCIAL,SP,1.457248817,,0.00005941164452870189171559034572733202870233,0.00004990578140410958904109589041095890410994
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,5004000120000,50,MANUFACTURING AND INDUSTRIAL,SP,0.409205585,,0.00001668320225864318330071754729288975864328,0.00001401388989726027397260273972602739726034
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,6002001100000,60,SERVICE AND COMMERCIAL,SP,0.215427607,,0.000008782925921395955642530984996738421396,0.00000737765777397260273972602739726027397263
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,6004001240000,60,SERVICE AND COMMERCIAL,SP,0.743767947,,0.00003032322027886497064579256360078277886511,0.00002547150503424657534246575342465753424665
108883,19,LOS ANGELES,MD,MOJAVE DESERT,AV,ANTELOPE VALLEY AQMD,23021683500000,230,COATINGS AND RELATED PROCESS SOLVENTS,SP,547.4816284,,0.0223206795662100456621004566210045662102,0.0187493708356164383561643835616438356165
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5004001100000,50,MANUFACTURING AND INDUSTRIAL,SP,18.761648,,0.000764907371167645140247879973907371167649,0.000642522191780821917808219178082191780826
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33031801100000,330,PETROLEUM MARKETING,SP,35,,0.001426940639269406392694063926940639269413,0.001198630136986301369863013698630136986307
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5002001100000,50,MANUFACTURING AND INDUSTRIAL,SP,0.81888,,0.0000333855185909980430528375733855185909982,0.00002804383561643835616438356164383561643848
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5004001240000,50,MANUFACTURING AND INDUSTRIAL,SP,0.144755,,0.00000590162263535551206784083496412263535555,0.00000495736301369863013698630136986301369864
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5201001100000,52,FOOD AND AGRICULTURAL PROCESSING,SP,1.990803,,0.00008116450587084148727984344422700587084182,0.00006817818493150684931506849315068493150714
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,6000501300000,60,SERVICE AND COMMERCIAL,SP,144.84,,0.005905088062622309197651663405088062622334,0.004960273972602739726027397260273972602765
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5001001200000,50,MANUFACTURING AND INDUSTRIAL,SP,0.000157,,0.000000006400848010437051532941943900848010437072,0.00000000537671232876712328767123287671232876714
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,31030816000000,310,OIL AND GAS PRODUCTION,SP,0.0833186,,0.00000339687703848662752772341813437703848664,0.00000285337671232876712328767123287671232879
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,31099516000000,310,OIL AND GAS PRODUCTION,SP,14.56,,0.000593607305936073059360730593607305936077,0.000498630136986301369863013698630136986304
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5004012100000,50,MANUFACTURING AND INDUSTRIAL,SP,2.9543,,0.000120446020874103065883887801696020874103,0.000101174657534246575342465753424657534247
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,1004001420000,10,ELECTRIC UTILITIES,SP,0,,0,0
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,6004501420000,60,SERVICE AND COMMERCIAL,SP,173.69,,0.007081294846705805609915198956294846705839,0.005948287671232876712328767123287671232903
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33030800100000,330,PETROLEUM MARKETING,SP,0.0074751,,0.0000003047578277886497064579256360078277886512,0.0000002559965753424657534246575342465753424668
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32031600100000,320,PETROLEUM REFINING,SP,16.9236082,,0.000689970980104370515329419439008480104375,0.000579575623287671232876712328767123287674
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32030600100000,320,PETROLEUM REFINING,SP,114.60945952,,0.004672597012393998695368558382257012394025,0.003924981490410958904109589041095890410979
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32036002200000,320,PETROLEUM REFINING,SP,2361.9000777,,0.096294034478962818003913894324853228963,0.0808869889623287671232876712328767123297
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33032414100000,330,PETROLEUM MARKETING,SP,0.72,,0.00002935420743639921722113502935420743639935,0.00002465753424657534246575342465753424657545
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33032811100000,330,PETROLEUM MARKETING,SP,0.49,,0.00001997716894977168949771689497716894977177,0.0000167808219178082191780821917808219178083
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,4004501100000,40,PETROLEUM REFINING (COMBUSTION),SP,2761.02,,0.1125660469667318982387475538160469667325,0.0945554794520547945205479452054794520554
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,4004011000000,40,PETROLEUM REFINING (COMBUSTION),SP,72.95,,0.002974151989562948467058056099151989562962,0.002498287671232876712328767123287671232889
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32032411000000,320,PETROLEUM REFINING,SP,30.96,,0.001262230919765166340508806262230919765172,0.001060273972602739726027397260273972602744
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,33032415300000,330,PETROLEUM MARKETING,SP,117.62,,0.004795335942596216568819308545335942596247,0.004028082191780821917808219178082191780848
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32032414100000,320,PETROLEUM REFINING,SP,8.08,,0.000329419439008480104370515329419439008481,0.000276712328767123287671232876712328767124
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,5099512200000,50,MANUFACTURING AND INDUSTRIAL,SP,0.00208,,0.0000000848010437051532941943900848010437051537,0.0000000712328767123287671232876712328767123291
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,6004014120000,60,SERVICE AND COMMERCIAL,SP,0.02,,0.0000008153946510110893672537508153946510110928,0.000000684931506849315068493150684931506849318
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,6004512000000,60,SERVICE AND COMMERCIAL,SP,0.24,,0.00000978473581213307240704500978473581213311,0.00000821917808219178082191780821917808219181
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,32039014000000,320,PETROLEUM REFINING,SP,2.01,,0.000081947162426614481409001956947162426615,0.0000688356164383561643835616438356164383566
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5001201100000,50,MANUFACTURING AND INDUSTRIAL,SP,0.186718572,,0.00000761246624266144814090019569471624266148,0.00000639447164383561643835616438356164383565
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5004011000000,50,MANUFACTURING AND INDUSTRIAL,SP,1.502000068,,0.0000612361410632746249184605348988910632749,0.000051438358493150684931506849315068493151
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5001001200000,50,MANUFACTURING AND INDUSTRIAL,SP,0.0011,,0.0000000448467058056099151989562948467058056101,0.0000000376712328767123287671232876712328767125
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,42040860900000,420,FOOD AND AGRICULTURE,SP,0.001447,,0.0000000589938030006523157208088714938030006525,0.0000000495547945205479452054794520547945205482
108883,21,MARIN,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,13013201300000,130,INCINERATORS,SP,141.4984915,,0.005768855654761904761904761904761904761929,0.00484583875000000000000000000000000000002
108883,21,MARIN,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,23021890200000,230,COATINGS AND RELATED PROCESS SOLVENTS,SP,40.83992041,,0.001665032632501630789302022178734507501638,0.001398627411301369863013698630136986301376
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,5201001200000,52,FOOD AND AGRICULTURAL PROCESSING,SP,1.238325078,,0.00005048618224070450097847358121330724070473,0.00004240839308219178082191780821917808219193
